url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,23,3
/systemsomicslab/MassBank-RDF/tree/main/rdf-config,21,3
/systemsomicslab/MassBank-RDF/blob/main/rdf-config/model.yaml,19,2
/systemsomicslab/MassBank-RDF,16,6
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,15,8
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,13,3
/systemsomicslab/MassBank-RDF/tree/main,11,3
/systemsomicslab/MassBank-RDF/blob/main/rdf-config/schema.svg,9,5
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,9,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/kawashima/MSBNK-AAFC-AC000001.ttl,8,3
