url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,28,3
/systemsomicslab/MassBank-RDF/blob/main/scripts/get_classyfire_json.py,25,4
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,22,7
/systemsomicslab/MassBank-RDF,22,6
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/kawashima,16,3
/systemsomicslab/MassBank-RDF/tree/main/scripts,12,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/kawashima/MSBNK-AAFC-AC000001.ttl,10,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/kawashima/MSBNK-AAFC-AC000010.ttl,4,2
/systemsomicslab/MassBank-RDF/tree/main,4,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/kawashima/MSBNK-AAFC-AC000009.ttl,4,1
