url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,18,8
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,14,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/model.yaml,10,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,9,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001-oka.ttl,9,2
/systemsomicslab/MassBank-RDF/graphs/contributors,4,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/parse_ttl.py,4,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/prefix.yaml,3,1
/systemsomicslab/MassBank-RDF/issues,3,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,2,2
