url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,37,11
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,22,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,21,1
/systemsomicslab/MassBank-RDF,20,7
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida/rdf-config,20,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/model.yaml,18,2
/systemsomicslab/MassBank-RDF/edit/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,12,1
/systemsomicslab/MassBank-RDF/edit/main/draft_ttl/nishida/rdf-config/model.yaml,8,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/schema.svg,6,5
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,5,3
