url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,28,9
/systemsomicslab/MassBank-RDF,23,6
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida/rdf-config,20,5
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,20,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,19,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/model.yaml,18,2
/systemsomicslab/MassBank-RDF/edit/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,10,1
/systemsomicslab/MassBank-RDF/edit/main/draft_ttl/nishida/rdf-config/model.yaml,8,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/schema.svg,6,5
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,5,3
