url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,20,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,19,9
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida/rdf-config,19,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/model.yaml,18,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,16,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,14,1
/systemsomicslab/MassBank-RDF/edit/main/draft_ttl/nishida/rdf-config/model.yaml,8,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/schema.svg,6,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/prefix.yaml,4,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,4,2
