url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,67,12
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,35,6
/systemsomicslab/MassBank-RDF,28,10
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001.ttl,23,11
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/schema.svg,22,9
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001-oka.ttl,20,4
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/model.yaml,18,6
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/parse_ttl.py,10,4
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/prefix.yaml,8,4
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/steffen,8,4
