url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,99,4
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,64,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,29,4
/systemsomicslab/MassBank-RDF,22,4
/systemsomicslab/MassBank-RDF/tree/main/scripts,20,1
/systemsomicslab/MassBank-RDF/blob/main/scripts/SPARQLWrapper4privateVirtuoso.ipynb,18,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_DE.ttl,18,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_CM.ttl,14,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_EX.ttl,14,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_PK.ttl,14,1
