time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-02 00:00:00+00:00,,,9.0,1.0
2024-05-06 00:00:00+00:00,1.0,1.0,,
2024-05-07 00:00:00+00:00,1.0,1.0,,
2024-05-09 00:00:00+00:00,2.0,2.0,17.0,1.0
2024-05-10 00:00:00+00:00,8.0,7.0,37.0,1.0
