url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/model.yaml,73,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,72,10
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,67,12
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001-oka.ttl,33,6
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/kawashima,30,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/kawashima/MSBNK-AAFC-AC000001.ttl,25,5
/systemsomicslab/MassBank-RDF,23,6
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/schema.svg,21,8
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,17,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/steffen/MSBNK-CASMI_2016-SM827751.ttl,16,7
