time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-02 00:00:00+00:00,,,9.0,1.0
2024-05-06 00:00:00+00:00,1.0,1.0,,
2024-05-07 00:00:00+00:00,1.0,1.0,,
2024-05-09 00:00:00+00:00,2.0,2.0,17.0,1.0
2024-05-10 00:00:00+00:00,20.0,15.0,71.0,2.0
2024-05-11 00:00:00+00:00,4.0,4.0,,
2024-05-12 00:00:00+00:00,6.0,2.0,1.0,1.0
