url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,56,11
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,44,6
/systemsomicslab/MassBank-RDF,27,11
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001.ttl,24,12
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/schema.svg,22,9
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl,16,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl/CC_BY_SA/AAFC1,12,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001-oka.ttl,11,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl/CC_BY_SA,11,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/model.yaml,8,4
