url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,12,6
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,11,6
/systemsomicslab/MassBank-RDF/tree/main,11,5
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,11,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,8,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida/rdf-config,6,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/model.yaml,3,1
/systemsomicslab/MassBank-RDF/tree/main/script,2,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/rdf-config/prefix.yaml,2,1
/systemsomicslab/MassBank-RDF/edit/main/draft_ttl/nishida/rdf-config/model.yaml,2,1
