url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,6,5
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl,6,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,3,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001.ttl,2,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,2,2
/systemsomicslab/MassBank-RDF/blob/main/rdf-config/prefix.yaml,2,1
/systemsomicslab/MassBank-RDF/tree/main,2,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,1,1
/systemsomicslab/MassBank-RDF/blob/main/.github/workflows/github-repo-stats.yml,1,1
/systemsomicslab/MassBank-RDF/blob/main/Qleverfile,1,1
