url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001-oka.ttl,15,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,12,4
/systemsomicslab/MassBank-RDF,11,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,7,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/steffen/MSBNK-CASMI_2016-SM827751.ttl,6,2
/systemsomicslab/MassBank-RDF/edit/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001-oka.ttl,5,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/steffen,5,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/MSBNK-CASMI_2016-SM828451.ttl,2,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,1,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/kawashima/MSBNK-AAFC-AC000001.ttl,1,1
