url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,155,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,105,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,42,6
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_CM.ttl,35,3
/systemsomicslab/MassBank-RDF,34,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_DE.ttl,30,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_PK.ttl,24,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_EX.ttl,19,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_SP.ttl,16,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_PR.ttl,14,1
