url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,48,4
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,44,5
/systemsomicslab/MassBank-RDF,39,3
/systemsomicslab/MassBank-RDF/tree/main/report/rdf-doctor,35,1
/systemsomicslab/MassBank-RDF/tree/main/scripts,30,3
/systemsomicslab/MassBank-RDF/tree/main/report,26,1
/systemsomicslab/MassBank-RDF/tree/main/SPARQL,19,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/nishida/massbankjson2ttl.ttl.gz,18,4
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/nishida,17,3
/systemsomicslab/MassBank-RDF/new/main/report/rdf-doctor,12,1
