url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,23,8
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,12,4
/systemsomicslab/MassBank-RDF/tree/main,10,1
/systemsomicslab/MassBank-RDF/tree/main/src/pymassbank,7,1
/systemsomicslab/MassBank-RDF/blob/main/README.md,6,2
/systemsomicslab/MassBank-RDF/blob/main/pyproject.toml,6,1
/systemsomicslab/MassBank-RDF/new/main,6,1
/systemsomicslab/MassBank-RDF/tree/main/jsonld2ttl,6,1
/systemsomicslab/MassBank-RDF/tree/main/scripts,5,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MSBNK-RIKEN-PR010017.ttl,4,2
