url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,111,8
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,83,3
/systemsomicslab/MassBank-RDF,65,6
/systemsomicslab/MassBank-RDF/tree/main/report,49,2
/systemsomicslab/MassBank-RDF/tree/main/report/rdf-doctor,44,2
/systemsomicslab/MassBank-RDF/tree/main/SPARQL,40,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/test0827.ttl,31,2
/systemsomicslab/MassBank-RDF/tree/main,30,5
/systemsomicslab/MassBank-RDF/tree/main/scripts,28,2
/systemsomicslab/MassBank-RDF/tree/main/report/sheXer,22,2
