url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,22,9
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl,19,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,17,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,9,2
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl/CC0,8,2
/systemsomicslab/MassBank-RDF/tree/main,7,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/prefix.yaml,5,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl/CC0/LCSB,5,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl/CC0/HBM4EU,4,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/model.yaml,4,1
