url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,21,10
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl,15,6
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,10,5
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/sparql_example.txt,5,2
/systemsomicslab/MassBank-RDF/tree/main,4,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl/Other_License/BAFG,4,3
/systemsomicslab/MassBank-RDF/tree/main/rdf-config,4,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001.ttl,3,3
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/model.yaml,3,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,2,2
