url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,77,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,60,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,51,7
/systemsomicslab/MassBank-RDF,20,8
/systemsomicslab/MassBank-RDF/tree/main/scripts,18,4
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_PK.ttl,16,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_SP.ttl,16,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_EX.ttl,12,1
/systemsomicslab/MassBank-RDF/blob/main/scripts/inchikey4accession.csv,11,3
/systemsomicslab/MassBank-RDF/commits/main/draft_ttl/Draft_RIKEN_IMS.ttl,8,2
