url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,83,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/oka,83,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,63,11
/systemsomicslab/MassBank-RDF/tree/main/scripts,23,5
/systemsomicslab/MassBank-RDF,22,7
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_PK.ttl,16,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_SP.ttl,16,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/oka/RIKEN_IMS_EX.ttl,12,1
/systemsomicslab/MassBank-RDF/blob/main/scripts/inchikey4accession.csv,11,3
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/kawashima,9,1
