url_path,views_total,views_unique
/systemsomicslab/MassBank-RDF,11,6
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/schema.svg,6,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl,5,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/MassBank_RDF_ttl,5,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/ogawa/MSBNK-AAFC-AC000001.ttl,2,2
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/Draft_RIKEN_IMS.ttl,1,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/model.yaml,1,1
/systemsomicslab/MassBank-RDF/blob/main/draft_ttl/MassBank_RDF_ttl/sparql_example.txt,1,1
/systemsomicslab/MassBank-RDF/graphs/commit-activity,1,1
/systemsomicslab/MassBank-RDF/tree/main/draft_ttl/ogawa,1,1
